recipient,amount
0x376717dab3e49cdb283ff4fa7a66908fdf6a8360,1338934764294310000
0x981806b87250d6a108425fa81f043bc98e1848d5,1337621242990760000
0x7e830fa14dc0bc02dc09186385223e8334ef16b6,1330531118083220000
0xedfc3f77ccb6ca9afd0f162842a76d85360cf006,1317190570898740000
0x95a9a3b325dde0f38b6b38207e8fb67221724876,1311869120507310000
0xe44b88dadbac54ba75beaa07aae99b243b0b9f87,1311482816866920000
0x926e3e43d1f8d67c2e94863f155fb1211262bffe,1309703514452100000
0xa62fdf90dacc91d98de3f72ab4f1f5bef64e48ba,1297536048935890000
0xe5349f91c59f04b7990ff06d20b7dfd2e7ba75c4,1286132339011840000
0x3bc23cf1f9fbbb8c332be106804f46ff8074f9a8,1282774581813130000
0xc6af24f8cd038f32b462136986f0a7305f73ac57,1277453670867790000
0x01f3bda033fa6076cfc02484b289a897786dfc26,1269044595499480000
0x907cc1962230103a9cd5ef3fd5b96cea617eae42,1265594683088950000
0xbc8b718bfb350629ebbdbffc97e58cd156c6308d,1258231208947880000
0x8ae1b4d4b37e5b219d4abb4d46339ab4fff24e5e,1238191508196720000
0x234e8c96facc6f6f84f8b14185ffaa11d77fefbf,1234362322466960000
0xe5b6bbaef3e30c07c26ba7908cf5ad3894d42737,1230766185774570000
0x5fe41d87f728363716abbbfdc3e6a065f5fd3a24,1221599215738340000
0x64700953e10cacb3f3f7498f3023320ffdbdbcc4,1213550406497110000
0xdd95d1838e0179e9e574c86324e96b7bed452383,1212684847396370000
0xbd74127fe57c8e9c7229fea600685ccc551a9a5c,1211920317936120000
0x84fa9dd2bc0da50346ce886844ed5b95e632b9b0,1205204296841060000
0xebd46cf8c54c08b2ec1ac0c538fd4740fa7e4e83,1200496550062070000
0x9ca2c56c0f876108a5ec1c518baad5b86e651fb3,1189869688581590000
0x2dc55c094ee20b08ea028e56c9dd628aa050ceb8,1188199801135810000
0x8200964b61c82c4307407ad761234d1ec3658a09,1187954663130790000
0x5477729b43a0a9bea8c41367c62e7864123b57d8,1183509865872650000
0x8494193a8a56d47de2f42250cd9c1a89fc600502,1182956516380680000
0x484aaf6cf481dc921117cb4b396a10db4934a063,1179874925582770000
0x06f7dc8d1b9462cef6feb13368a7e3974b097f9f,1176177682470190000
0x659b81e8daf19914cbef90feda2e31da5236fa4c,1173561884101300000
0x11a4fa37f58b2b40f4f2f65002d6313130a759d7,1167196866527690000
0x115f933901af1d73d71ad595a7afaf2233868bc9,1160913704615240000
0x7d395ea7667ba45d328247ba38bbdf6e88785397,1156620270946540000
0xb97f1fc8f9e89362b7147dba052642b04d1e9d2b,1147042168415800000
0x98b6b45db1dda541a056fa397a80a7d2ea63685e,1140349670577970000
0xe89f89c344d1230f228bf5712492c0a50c11ef5c,1126932558123400000
0x57715fad2bd17a26d4a65f9a4b151e63b24cf844,1125595270108200000
0x4817c82e4c834f66ba309808cd7c250866ad882c,1122654834082640000
0x9d5dcb9bdef86784f1c705695fc2a66344409e7b,1121198450752490000
0x0d9e7112299f1a6f3f5bfb706fe9df47946748bd,1112453375651100000
0x07513635363202a01a612722af50edd17c7c7c7a,1112145400286100000
0xfcfbe8bac2f8154ecaf64c617ef0efb2cb8f0f1d,1110560506395050000
0x0a96888e36cdaa408b3359262fb953c279c7ed96,1103611294189140000
0xebda4f98b0cf03863ab5cc0e90c15cd9ffc06792,1102663773569780000
0x0237ccad2f5abad0f028d5bca3a1ac65942ec637,1099076585553000000
0xbf981e251d1cc4365ecaf8bd5e2f63379f52af84,1097990295107540000
0x2ddaf6eef82b2a47b7e74a5e5ee87e3af745c64e,1097015188152970000
0xe5e8ab16c1effce2947d8ed1be0adefed38e99c1,1095167486851500000
0x9ba05d38f8386d985547a50e4f46b9a91744f6c6,1093566692633120000
0x84326d8855d6c0c3723cdfbd79faeee7b690d119,1086019842549270000
0x66b19a1241fd54fe74dd8e40b7df8c419492e423,1084401441580650000
0x25d48d722c2695df7a562b79827255473c09f394,1083459155667700000
0xf5efb67a179e0935e5bfd65c52cb098142ee6e8f,1081516061036740000
0x452543927c96f6fc1da2a784f3e86462d54f5c66,1081267699221650000
0x7a067130958ce2a11733e334f92b2b9193b410d2,1078184101487580000
0x0151404d58b8776a0529ed19f8885628e51299cd,1069468131028140000
0xac990d2bd4717434f055baf8c7e772b717161841,1069342101749430000
0x802692373bcd7586386edfeb91c04ea9d09c8189,1067974368610320000
0x53dc3803b1cb7eca40266cc85c7d323d9f91f3ef,1063158299291180000
0x7ccad98b1329a13ccfe0292030c0e22bdd61821c,1059785691944200000
0xbdbfbb49ec9c1d18e2976062616d60e8d3126d7d,1058126594280960000
0xd02859595b0fe2622ae047bf68bcab3bfd3d3522,1056578939213830000
0x275f5e2c81ed46745012c2f6056682c563ad33dc,1049980396156250000
0x1fafef2c8d8cf8e9a2e6ec8558c280b7b5812678,1047574617472710000
0x61b05fed63ec876c893b2f1657e4da62ddb01c1d,1041649488517600000
0x8bc8860fc86e143c93c1404f56765d375569b918,1033673525544300000
0x75fa7f027e7a3bbaa4953fc6520e69626ad97531,1033642923185460000
0x2b39bc46bd6bf15dd9459eef0610c2277958b54f,1033127970004640000
0x21a0b6fd81ec697e326228df279f9add0d1b021a,1032671755143280000
0x6699d0de5d3333db2e2a412a1503ff6f31cabd87,1031908227225040000
0xa7500779679d65c2b0940d8e329f7a79ce2eda59,1030712808568730000
0xf13e948728ccfed3a6b78111b03caf7689219497,1024120665939220000
0xbbb63bb7261f5df579fc381a673cc01c2f0aa70b,1018183270889820000
0x7472dbfc15d5afeaf7a7fae4c11ba19a8a353640,1016481866106470000
0x7276ac358b323d364e0eaba6c9d577a36782d38a,1016465345267050000
0xc1516b4fdef56cdf45f3d90cb722b0d7545aa1d9,1007435472638010000
0xbfe24b4d8b1e421ca8794f6416946db505d6dbd7,1005905311384660000
0x8894f6bfa4d9341f7fff0b3c4f04f743e61d9010,997540368699547000
0x9b55d21fe012f4b8faa0e2827ff6eb7ba8f1d4d5,995741221799445000
0x0ce54e0212a799d25703be106e1b1bc3f9fe3c6c,995254677252912000
0x9992e717677fe655c522dbc38103ca1a24862c25,993313100212288000
0x2051cf81501afc3620834e8acffe9616334efcf7,987638505099163000
0xedb970c906c3f05daad24c0c45fc943f452df84f,981880393514956000
0xd194a7d01d2feb6324f2171348f7eec0d6265c0b,981476948388390000
0x9ee684b56b4c0ad1c9e3da571631bc5f172b00cf,981129287991951000
0x8181f49f1ae41d5801bb9239d2bec888e60f83df,977158171008528000
0x52c24ecffe4cbe87b2d258cdfa975e0bc74049a3,976786983943486000
0x9d58d3c2918957d06aa12dc8d458986e7f23096d,976501358772796000
0xbf837b5276d95c874f65e2b203ab6bf3d77be896,973052481420583000
0x6384d3861d0dadcdc758d06da7d9628e4ed41d1a,972010334492725000
0x0e38ca2e91dd10e83104d9aa78fd53d46c7dddfe,962828091799393000
0xd8ecc510de7c19736a2fa02a83e339e710d76a62,962486587265002000
0x50dfd8835800d89d8392eb7229ae569db027646b,961592860251710000
0x804ceb31140d45a48b14f359c315c962fb9afa37,949822475144081000
0xc2de5c0d250263da8989893760dd0971af7d87b0,949347384485699000
0xbf1de08e774ba9f6081a2d8dc6e02d706d31aad6,948735057951440000
0x3f1e8d57c8ed213d76e26ad30978514aeb04a55a,947750651624526000
0x168fc6735f2d16955ceefe3c326b58f2b709ad4f,945291323143494000
0x5df6854884b77098d2a5cd304e43584a9d2699e9,944833079981103000
0x22510fe99f63ae03ba792c21a29ec10fd87cae08,942144148645498000
0x6dede5db97e3a40cc8938264971e1f38bff2bdf5,939201164202413000
0x3197e518e6f40481dd5a7eb1c23e6d44ecb2c99b,935254012370924000
0x23009392b192827db45f462ed8aa564800e2dd85,934210659216862000
0x0590dbd7099e1b0e7b63ee232a2869ed7bba1690,930729866162387000
0x0c970b6f6feafcbb6d6f2227a1f87ff8927559ba,929993507589241000
0x546ef81b073011e778f0004176a1366ed7db0006,921196148866984000
0x42fe9690ec459443b38d3455d494f198f4d8fb10,919876178786707000
0x74beb8193ec62f27103a7b5d6f7841311fc12abc,919001146841886000
0x4d4b992a498607b15f653e06d5653c4dedb65504,918623040543653000
0x7e2c5339d55c8a56aa58d7320ae9afee9cc864dd,913027514862399000
0xd3878591606e7e7a56a2a2f3b1cc8ef3760e6540,909729576378054000
0xb0c31f6fab22564e0e18951282a85674d8d6342a,906890013856143000
0xe5b6688289cbc213b55d0c3c521ef6771caf77dc,899420540382351000
0x5ed93d64517bd9abee8bb24c43c6dff4c1ea31ef,882209072118948000
0x2d961d8ee3542e9709bc127c968d50c4f91b3bc3,879597687723450000
0x469b5b3f566b05e96df27fc8aa045815f6956a85,879155039574814000
0x4a8b990bd250030ba3f717af8024a1dd23cc148f,873916012050056000
0xb9ffeadfaf3e91a84594ed0b75c97f7c6b2c54e4,873090346788628000
0xbcf9f8755140b02d83906b4d316bec0d24800043,871376707519294000
0x655c4be67d1945cea0dcc175d0f6b40252e4fa66,870130151591317000
0x113b169e0ec0dfe13bad037c443e735c11ca5932,866767525983005000
0x74c073c629d9f9f8ff7fbbb5dd291b4108539ead,865066427401480000
0xb441ffe6d011583ff1351d324f63469372a4bd78,857155921235083000
0xc5482555276c04105c051a62225155006dd369d1,856885230848780000
0x3f4c541450a12d0d37ca6ddca9c6c057a80aef82,854955350661169000
0xa734ce642e2a20fac708b0d951bf61464aa72251,854915560150850000
0x3edf64e426463c0f5798f211f6cb05662148705c,853231043091118000
0x71571c42067900bfb7ca8b51fccc07ef77074aea,852732157795258000
0x52a8aaeabca9cac25cc57beeea7f8cd01379ba97,846259470475386000
0x5d6db10fe23836c740ee11e3ce18d8471d7286fe,842936053821478000
0xe894fa40889b4ed2be4a0de343fb31a35443ac9e,841642835670236000
0xde7a069af5231ed5f28ed46b9f7e264ba625c46e,834404282365351000
0x9313f48d578d217cd9cd908ad45bed11ff0a28cd,832870460963023000
0x3d8e6a772952408175e52ebbd49564267d134625,827168922752466000
0x1caf30ff392dfad874222d133f7000441f8f38c6,826044630509761000
0x8de3dd4f469e42efcb7ff8a6d2a139311cf1d124,824872169708986000
0x9531da3113647a09068a36e5218ef88d90cc01df,822316004283502000
0xede8df922ade86a26a1231f778320bce5b354457,821757017151290000
0x8b42d2b3fbf1b28935612d644357c2c56d58de30,816847033028246000
0xb91279c54007f16f1ce04237daf6f14f1253fba1,816614506359703000
0xc836f3a2d3875dfc906f26aaf3b4a940dafddd17,815783936155152000
0x47cbb32d70e53c59290a32b7b806fe5aee02b43d,812697991311941000
0x3a2c96023206cd8d992d47dd95f3ff1a0e52dd02,810880314816782000
0x8e6a6a7872ffaf19d28e9d1150d5839777ed96ff,810037253317525000
0xf69a65c5dc4842f7ee336b87a3ab08f924751806,803864997073013000
0xcb62a9c14be68348deb769f6925ac28ae039d276,797124466127420000
0x1c71d67a95f6ddbee0751f56afceb550d49cda50,796138377023816000
0xb124c2e19b7de50db658e899d5ecf0a88dc6d99c,795814806862166000
0xb75351d08ca3c1aa6e929faea46f5a5b137509bf,794816544713612000
0x9dec4b2816eaa9a3793a634f0ad046bae8a4c12d,793928612420859000
0x48347cce08d62fab903b00828bf479a838d6552f,789010474395664000
0xfe4237458afa613a6699b921534a8045fc3b3ed8,788843869731009000
0xfd61d925fed7c3bf871f34f4a73cbcfab06d7679,787776597699862000
0xdcbba49e78c7501a2fc4a6c524ca8cd587ce4562,787612920489661000
0x05ae585e97dfeebd3043e9fc0f79d66801f59756,786052619136699000
0xb3aeba7fc075debcd37bd6743f1dbc4ffd6babfa,785946171718900000
0xa767e4c1365323c7a7823206a3e647b97380799c,785497755931520000
0xe41a11a4cb8a5a57d3bee3719c391435af29b978,783682338897798000
0x4615a93bb1fb1a4d93866b18b962526cde4f22fe,782187513005214000
0x682d9234388e77c598d6ef5c477b90dd766c1cc8,778066893215174000
0x820724de115edd5b74d714e99abccb5367b6db35,773027352149196000
0x55edc44ce05f59985f24c58c75de82f4e238790e,769975929862994000
0x788875e0c55ee53ccdce1f69ed40a85b53adbeeb,769812116728277000
0x65085f98c1a14a4d531af748a0b0086f9b166f81,763441258513781000
0x802321c97313b44e13353ebdc7d1c58dabc577a6,762063082660988000
0x2cf48f3be45d1786e74b88b7d33b0f6418df9ee2,761296668491431000
0xe4d24526d2b62ba67b4c43d7ad46f3de098403ab,754617144201735000
0xd0dc988daaa277f795ab55b5785b8f2e83ed635e,753422740832624000
0x2cf3213bf801a183360df6931c31422b33566a58,750617412118394000
0x5345b922689469d2b22b914d3261bd045fe94829,747903266783636000
0x11bb788059449505e0769d9680a4bdc91c3c9a71,745948421434571000
0x70c02a6d78889cea6db1d0718c2f6dcf1773a726,742053504294131000
0xaf8992c0a2060efac664f9b3433929f897c0702a,741496219500341000
0x35feb7eb80e3f5e17ab28925c19c323a20378a07,738927404567536000
0xfb0a19eb48bca04ccfeab6185fa036fbeabb361e,737740852747283000
0xa71de7e1b7ed086b4ede0be541e7076c51244541,737023899147566000
0x80ef3f115e749a93c0aaaed955a74f0547556556,733448914670312000
0xfab3d96161f50c12acc00bfd8b98f524e066df22,730600976350577000
0xc356b22f2f5f08f27aee64e19ed49873edca8799,726155510580717000
0xbe08acf9bd7900ada24ea42525bc95d58008a7d3,719680071111445000
0x5e1c13b7a12fb3cad484ea7e4b1517dbc9ecc206,714975682676263000
0xcddfdeec87b3041efca0367fb030bd302c4ef23b,714840267796863000
0x1db97edf709e5d84fb760a26c104d196434b868a,713606199521639000
0xaa9cbc8a9ade382384f67014b0e01c17b8bfb73a,709354446269861000
0xf3b0f4411c77c60a132003dbc01d58fe137b75ae,707447628671898000
0x3a3cb11aa6ac517da649371c00848cf00572bc0a,707402571552127000
0xa88697d2adedecf847713764ab55b629ed7789cc,700905532692908000
0xe99bc74db1dacca4b6cb785029c4738d184001c5,698724262937573000
0x76cdbf1b32dd6124e5a2fa803115473f18a382be,696841097730658000
0x825deb63b5ff04b38ca937bef6e7958be8bc8760,696291831510831000
0x24266b04b3c96b1bab4704f7c59be7123bcd2b70,694998826248251000
0xa388612be963387f08bac48cedfb83030f0d595b,694591093040663000
0xf83ea853e5ffb718f36a2202051de850e2f9873b,692141192881915000
0x8acd9662b341e72947cc27bf4be791510e9c1802,691092088959958000
0x1f723a433984cd443e2d07dd2da157e24065bfc4,689070412928710000
0x9f5e7039096f5a5962b0cde92a5501bee76e4b5e,679753008355986000
0xbf50399239101584d0ce56460e57ad5bc8269759,679672733962219000
0x47d2d609e86438da73f0183c0f5ca6b13986bd71,670381587315464000
0x6cfe319bf6b0b7a0697d0c09969f5118bb3e1822,667654638383734000
0xf3b22d584b5256a2984cc70dd7f71a96ed8be339,666648237237313000
0x6c3c5767dafaf0de3358919c22493dd0b813f21d,666558311329094000
0x6e1b6cd7c22dcba5c96ce2c438fd144149eb62b1,665801572137930000
0x6fe0e8bdac611e9df3334cdae26062ba621c434e,664876093289617000
0x3347867b260c67420967939e6414277a1de84302,662666272360415000
0x5d1c633e9e57348dcfa9f9d33563aa071cd3001c,660305390705025000
0xc3579f0853007f39a422fac1189a1127affd2bb8,660020441555602000
0xce7803050234b812fd9d1414fdff196b258fd8fa,657872501414821000
0xda8d21596596a8f2dee5d7768c6a39daa12850fa,656987910706776000
0x4dae657ba4a95478ee3dca17d03928b7c66ac87c,656570529236068000
0xbff9b11aa720564d146e60a03fb14fd38266890f,653926061014851000
0x4af7f964fb155cc2d59fcd8ca6f2e956d995cbde,651550034239563000
0x3c16b6c7e52b0c3fd870568e492dc35b01beb165,650829461641295000
0xae2c66fb2e72860ce926d0c620cca561eb1312e4,649347646187800000
0x89212212326727b3a836c54353f92f21f9a71614,649284914973076000
0x9b17b11f14215a58210aeda444dc31419f7841b9,648450902835509000
0x8304ff5b15606c732418b149a5f73b648269587a,643810720777835000
0xfe293b421756739abfdd4ea489b27c337baaa11c,642379965360067000
0x3ea938b52189b5a47e0f966b851935644b09687d,636077599031678000
0x37e7e09a5c4f2d3e4d9d54cf995f20aa74cf6d56,634774519997887000
0x52a5a01d42fa7c487cee87c12d737454d22aaa7a,632775106700687000
0xa7441f0a5110a64987e3f3cbdaf81ece612cacdb,631274218491803000
0xcf462c1b0a635173c8ba568cd011bd38d5d0ad4a,630184258207244000
0x7739af04c6849688f9d815138fd5cabef4e3fd50,628486694890086000
0xb27098da73c02b90e83d4f7dd8ca8444f6a497b8,627927441335779000
0xc3d6cfb63fd93a4ea277eb66922d12e8ee7cedc6,624531855372110000
0x1f2b92fe1928e820aa100dba1a63dd37decd08f1,622503678833836000
0xef57016955ab9e28c30a9daea6ce1adbe3e88528,620235854782235000
0x1eadecdce8fa62667eb1828eb49d6e4d4a6889bc,618372092302397000
0x3a2f30471fd648a05856d469fdc660221667226f,617735260241787000
0xa9b7a8861880afb95397dd53535e12ea7b2e30cd,616431398070664000
0xd1f8c29ede1758c9404e1e73ae65169e37523e70,615304610145172000
0x9c5b2fa21954400df20ab40d3679d47a7af82a2f,614131309792838000
0x90597faab13a5ef6a38c8e35c47bd427cb73e453,611726072084168000
0x9c754e1444fc2d7394ccebb339670d9fea573e4a,611372167430072000
0xf5f60ba39cc4afff37b6f2ecb13cd5bb66885d7e,611179916295264000
0x182cdfc6a072b8007901425dbf901ecdcb716a09,609834041638008000
0x94a2ce1821b358afc06a3d326c1a0a033adf61b0,605418015712518000
0x6f508905bd31168ce5be8850c5988ab20614f0bd,604742996734539000
0xe3ef3b413dc27cbac704e3655aec1e9d1a383621,599229584745670000
0xb0d8e2a7b440d97e530fcd471cf773fb3fdacdf6,598460705072208000
0xb6edf4cec22f73bba1ac1bdf88e3dddb430d845f,598139445970308000
0xa59283b64dd0ffa024043d27994c8a12903f0060,595913840149901000
0xcc81259caac38614dc30034bddeee5a09c7d7b03,595346203446292000
0x7a3fe3d1891ceecb165c7fdb36b8713cda635c5c,594967215068152000
0x18d472ac06acab547be3bd714506853d914abcd5,590846644838693000
0xb8230c2a3bfc0b6c3e1685b6dc30d553485bd3b8,589458171424282000
0x8bf99e2f55ed90bdc40d3cf668bee3a4a12fc754,589381109115951000
0x5337fd3c14199e5291ee338b42134db63a913904,587081935214463000
0x3250a55dab0cf3ea0c0d45040a80bd70c4355999,584125914226271000
0xd625707c1306d424b6620aa678f11b589a11596e,574255986517732000
0xdb8d452d681080ad74fc1d1cfa666ba5e033c15d,573562703780779000
0xf923463521a4b2377ef2401ed54e650ec6454806,571540960746648000
0x205c522d5b12396cf8536260af12b31633b42be3,571265967062425000
0xd12a43cc391071eb73884f131ede48bec120694c,571187193756541000
0xbd617b35e06e72e0cfa3c6fa2d7f302f6df36523,570072752131404000
0x590084ff305a6ffd021153a19ab6065ca019e424,566608111280852000
0x77f382fc12e282e922489ef6c2ac1c7b79ce0a8a,566000462949136000
0x29b8864731dd3330c14e72bd13c6bdff6dfacc19,563366261381223000
0xb4d1340303d89ccc48a19cdbdb5723aeceda933d,561685441570869000
0xd0190738c574436f994e436de438a55c4ac7a454,555315752378513000
0xfea11569e07271e8cdce5e59fde2505afd4c4fb2,552686136402679000
0x9fbf3d342cd7d8f19e57ca1f05ab2f8792d8314f,550882648258138000
0xfa28e6b97777cb593f1355793ef5c0f711a9fa96,548448264187958000
0xb08fcc3e288cdd9b1871e8d97f4c4b4a2ebcb984,548020414825039000
0x582e7d52e3e60029fe51986f39c417cdb142ae41,547884900718144000
0x9c84b28b67a3daa1a0985df609004c67e5722bcf,547792502843789000
0xd7769a7f3808282838b48a86a4c13353e35b15b3,547710865458837000
0xc77a55abb91e7cdeb810748cb1fbc5de8f36a7b7,546304754658441000
0x49d1fdd9816a6f55bbab080392271e59c799066c,542209909212781000
0xeaa82628e1989622fcfe858f1425eaf7cbaaa37e,540915491385566000
0x955055e9803db2455e0533972f3e3505b60e0078,539276463139467000
0x26c9cd3d1402a06ea755563cb2823828334e3c2f,536321224767372000
0x9572edab5a380af8f89445362d5b065cd0b1fb23,534425814318686000
0xf8bd03aa87eeee216b45a5b9eb856bf890566a77,532510975161962000
0x362e3be555203e686c39259760377f4bf42c6f45,531705820821327000
0xc74fbf6b937cd0e685c76561d8e2518e2a7c44ae,530977005620864000
0x2a78b1ae65a42046993bddf8fa2585b859d5f85f,530770035090070000
0x53ea7731a71d662f0419a92f0f8ac7f8142f4ca2,530297294365113000
0x92ea5536b1de385175d67bb6024a98e48edb8aae,529015766721359000
0xa7931d23afa4197ed444180434be2fe768609298,528718174384159000
0xc6757609c4deba3b45f168d13641f8ca789502d4,524553728156541000
0xa76612f3a11c9e35671c89c4f4ded2197031eb30,523558350231917000
0x8aa7abede773d8d1fa9a6aa12951c15e00867961,523360102150550000
0x64add74fa6f5a019862d07c1747b03e004c3df0c,522566513299204000
0x84692aa91f95a4e7343c07975925106bc5122f9e,521624793298295000
0x31f891cc9160342c0c0ddd3bccad4eca7078240c,517316341142451000
0xd5ed0dc20bafc45e9b7c18b310934def3cfdf723,517123830195647000
0x50a69528bc397ba6cbb22792f92722d6857e1a4a,512496378310170000
0x1daa36ce317b704b2a26c02af90a02aa572dc49a,511971966865345000
0x9c4cbfbe4c581511e93b5144b85828209e539f34,511133311872476000
0x3b10c8108dfef06e626c66b9f2a3874f94202991,508356843216051000
0x31e2b0ad6ed7286829181953fdc668c704a46cc5,507571170792671000
0xc2b35534e47cdf3d787e01630129631d8270abfb,506602470543639000
0xd62be35495ebce459e64bf7167077ccc12c894cd,505315067546536000
0x23258dc08cee2ffd225f33c9af9f59c3b4abf549,505015645198347000
0xc49a7346c0fc6d1586660cb84f186311b5d46ea0,504517398497864000
0x111bb2aac9d9ad2c44d67dc2200c8219eca62939,504430709238600000
0xbf6c8dddddb497129c67cb39efa39d88df6c31fa,504274900452360000
0xb5515aa5e490e23f47b8676580e45056a54eeb69,503820580727778000
0xbec96c4909289cb62b2cfd8b05b614be61dc8656,502970111162775000
0xdf9d21310237c7ce350852947db26d2b31727373,499342888131767000
0x4e3c9e975fad3a75b51617f7a4695c3707730c7f,497426232937474000
0xedec4808162a63dd73ae34e2467ba85ff9ea37f5,497337307955696000
0x497f8958d662341039bf3fd1a63f7ea37540cc2b,496737243274357000
0xc6dbf002711b3c02a1b4f850a36bfd504c7148ae,494750553819720000
0x4e85fe3b0d3777f5373e246f25277beb60dec3c7,493301350618289000
0x6a2fab52f3f5670088b4bba1e738d1bfc6054524,492589613946329000
0xf99c02cae906ff0c3b3b277cb67ab5f4f39d7796,491012278324290000
0xa72cd32ddea4a8af9b9ff2d56c97b488e693ca04,487736642016553000
0xcfc9c2c8dd04cb3e2ba1acf7c7d612593bf2ab74,487415610432740000
0x25831b0d7bf09ed90670cdc0f15be92de6f8149b,485040754195989000
0xc0ab96ce308fd93c36d282d939bcb9a60fc69f2b,483548767998472000
0x1eca7f7055fa6950f04e73301a81fdbf95a6dfb5,483053701388518000
0xbb8ed525fc653057d3945a1f3a4db21b71882ec7,482871553420758000
0x9d3f4eeb533b8e3c8f50dbbd2e351d1bf2987908,482268777808439000
0x4b99b30848a9b0d9dec9214bc835b91aeac71b8c,481268202506326000
0xa8050c2545a235573d518360e2a636ca99cfe44a,479619864575712000
0x66b1e927c3d35cbf4de05a29dcd76ae4d8947081,474750738539490000
0x9a30a7585ff5f0edf8c52a6e0b0b09e25b99f013,472730397818027000
0x47f40bfe57a4345d6352941f645bff2bb2c9825f,472415294089246000
0xee6b1d92b54cda8b09bb11343add6821f2657345,471557044216156000
0x0d364c5c6c803feae75db05ac248fd9dbcc88c21,471554696258893000
0x1e7d47961dfd68238f5b330efb384fc6a9b00743,468613913910270000
0x823d2d51d41d6a0dd5f3111f45837be926d5b33b,468361431156152000
0xfd1d7379d50c9b2c76d291da4b6ede10a383252a,466525406883765000
0x33ce8e559c3e1cbc9b2908f24f9f6975f97aedd2,466356167589917000
0x66edf2f79ad0421d2199c1bfba7f34fb789b5131,465727939360032000
0xb1cb18e4722f8a856507a2b92674a626b0e789d9,465608458065768000
0xd9a312c284c443a2674e7a579f7ecb307e95d41a,464375877630217000
